"HITId","HITTypeId","Title","CreationTime","MaxAssignments","AssignmentDurationInSeconds","AssignmentId","WorkerId","AcceptTime","SubmitTime","WorkTimeInSeconds","Input.answerGroups","Input.answerQuestions","Input.imgUrl","Input.questionStr","Input.question_id","Answer.answer_groups","Answer.answer_questions","Answer.is_skip","Answer.skipCheck","Answer.skip_reason","Turkle.Username"
"495693","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23983","129","Mon Jun 06 14:20:18 UTC 2022","Mon Jun 06 14:22:01 UTC 2022","103","[[{""id"": ""g0.5"", ""content"": ""wine""}], [{""id"": ""g1.1"", ""content"": ""bread""}]]","[""What is possibly in the glass jars on the table?"", ""What is near the glass jars on the table?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000457292.jpg""","""What is in the glass jars on the table?""","457292006","[[{""id"":""g0.5"",""content"":""wine""}],[{""id"":""g1.1"",""content"":""bread""}]]","[""What is possibly in the glass jars on the table?"",""What is near the glass jars on the table?""]","true","value","""delete/flag""","jgualla1"
"495694","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23984","129","Mon Jun 06 14:22:01 UTC 2022","Mon Jun 06 14:22:21 UTC 2022","20","[[{""id"": ""g0.5"", ""content"": ""united kingdom""}], [{""id"": ""g1.0"", ""content"": ""london""}]]","[""What country is this scene?"", ""What country city is this?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000457583.jpg""","""What country is this?""","457583004","[[{""id"":""g0.5"",""content"":""united kingdom""}]]","[""In what country is this?""]","true","value","""delete""","jgualla1"
"495695","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23985","129","Mon Jun 06 14:22:21 UTC 2022","Mon Jun 06 14:22:34 UTC 2022","13","[[{""id"": ""g0.6"", ""content"": ""toronto""}], [{""id"": ""g1.0"", ""content"": ""fowler""}]]","[""What team does he play for named?"", ""What 's his name for theteam does he play for?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000387606.jpg""","""What team does he play for?""","387606002","[[{""id"":""g0.6"",""content"":""toronto""}]]","[""What team does he play for named?""]","true","value","""delete""","jgualla1"
"495696","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23986","129","Mon Jun 06 14:22:34 UTC 2022","Mon Jun 06 14:23:15 UTC 2022","41","[[{""id"": ""g0.1"", ""content"": ""right""}], [{""id"": ""g1.1"", ""content"": ""at 5""}], [{""id"": ""g2.2"", ""content"": ""east""}]]","[""What directional way is the arrow pointing?"", ""What number direction is the arrow pointing?"", ""What compass direction is the arrow pointing?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000438755.jpg""","""What direction is the arrow pointing?""","438755011","[[{""id"":""g0.1"",""content"":""right""}],[{""id"":""g1.1"",""content"":""at 5""}],[{""id"":""g2.2"",""content"":""east""}]]","[""In what direction is the arrow pointing?"",""At what number is the arrow pointing?"",""In what cardinal direction is the arrow pointing?""]","false","","""All answer the same question""","jgualla1"
"495697","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23987","129","Mon Jun 06 14:23:15 UTC 2022","Mon Jun 06 14:25:19 UTC 2022","124","[[{""id"": ""g0.3"", ""content"": ""skateboarding""}], [{""id"": ""g1.0"", ""content"": ""poses""}], [{""id"": ""g2.0"", ""content"": ""park""}], [{""id"": ""g3.0"", ""content"": ""skating""}]]","[""Who are they taking pictures of?"", ""What are they taking pictures of called?"", ""Where are they taking pictures of?"", ""What they taking pictures of is called?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000460459.jpg""","""What are they taking pictures of?""","460459001","[[{""id"":""g3.0"",""content"":""skating""},{""id"":""g0.3"",""content"":""skateboarding""}],[{""id"":""g1.0"",""content"":""poses""}],[{""id"":""g2.0"",""content"":""park""}]]","[""What activity are they taking pictures of?"",""What is the person doing that they are taking pictures of?"",""Where are they taking pictures?""]","false","","""All answer the same question""","jgualla1"
"495698","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23988","129","Mon Jun 06 14:25:19 UTC 2022","Mon Jun 06 14:25:35 UTC 2022","16","[[{""id"": ""g0.5"", ""content"": ""5""}], [{""id"": ""g1.0"", ""content"": ""boy""}]]","[""How old would you consider the subject in this picture to be?"", ""How would you classify the subject in this picture?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000309096.jpg""","""How old would you consider the subject in this picture?""","309096011","[[{""id"":""g0.5"",""content"":""5""}]]","[""How old would you consider the subject in this picture to be?""]","true","value","""delete""","jgualla1"
"495699","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23989","129","Mon Jun 06 14:25:35 UTC 2022","Mon Jun 06 14:26:07 UTC 2022","32","[[{""id"": ""g0.5"", ""content"": ""letters""}], [{""id"": ""g1.1"", ""content"": ""game""}], [{""id"": ""g2.0"", ""content"": ""left or right""}]]","[""What is the boy typing into the screen?"", ""For what reason is the boy typing ?"", ""What is the boy typing directionally?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000460496.jpg""","""What is the boy typing?""","460496002","[[{""id"":""g0.5"",""content"":""letters""}],[{""id"":""g1.1"",""content"":""game""}],[{""id"":""g2.0"",""content"":""left or right""}]]","[""What is the boy typing into the screen?"",""For what reason is the boy typing ?"",""What is the boy typing directionally?""]","true","value","""All answer the same question""","jgualla1"
"495700","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23990","129","Mon Jun 06 14:26:07 UTC 2022","Mon Jun 06 14:26:26 UTC 2022","19","[[{""id"": ""g0.0"", ""content"": ""people singing happy birthday""}], [{""id"": ""g1.0"", ""content"": ""cake""}], [{""id"": ""g2.2"", ""content"": ""happiness""}]]","[""What is making the baby cry here?"", ""What food is making the baby cry?"", ""What emotion is making the baby cry?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000461114.jpg""","""What is making the baby cry?""","461114061","[[{""id"":""g0.0"",""content"":""people singing happy birthday""}],[{""id"":""g1.0"",""content"":""cake""}],[{""id"":""g2.2"",""content"":""happiness""}]]","[""What could be making the baby cry here?"",""What food is making the baby cry?"",""What emotion is making the baby cry?""]","false","","""All answer the same question""","jgualla1"
"495701","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23991","129","Mon Jun 06 14:26:26 UTC 2022","Mon Jun 06 14:27:23 UTC 2022","57","[[{""id"": ""g0.5"", ""content"": ""belt""}], [{""id"": ""g1.0"", ""content"": ""post""}]]","[""What possible item is around the woman in the red shirt's waist?"", ""The item around the woman in the red shirt's waist is located near what?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000461208.jpg""","""What item is around the woman in the red shirt's waist?""","461208009","[[{""id"":""g0.5"",""content"":""belt""}],[{""id"":""g1.0"",""content"":""post""}]]","[""What item could be directly around the woman in the red shirt's waist?"",""The item could be around the woman in the red shirt's waist?""]","false","","""All answer the same question""","jgualla1"
"495702","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23992","129","Mon Jun 06 14:27:23 UTC 2022","Mon Jun 06 14:27:41 UTC 2022","18","[[{""id"": ""g0.1"", ""content"": ""eating""}], [{""id"": ""g1.4"", ""content"": ""bike riding""}]]","[""What is the person doing with hand?"", ""What sport  is the person doing?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000169633.jpg""","""What is the person doing?""","169633004","[[{""id"":""g0.1"",""content"":""eating""}],[{""id"":""g1.4"",""content"":""bike riding""}]]","[""What is the person doing with hand?"",""What sport  is the person doing?""]","true","value","""delete""","jgualla1"
"495703","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23993","129","Mon Jun 06 14:27:41 UTC 2022","Mon Jun 06 14:28:30 UTC 2022","49","[[{""id"": ""g0.2"", ""content"": ""there is 2""}], [{""id"": ""g1.1"", ""content"": ""there is mirror""}], [{""id"": ""g2.0"", ""content"": ""pizza""}]]","[""Why is everything double possibly?"", ""What makes everything double?"", ""What food is doubled?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000046353.jpg""","""Why is everything double?""","46353006","[[{""id"":""g0.2"",""content"":""there is 2""}],[{""id"":""g1.1"",""content"":""there is mirror""}]]","[""What could allow everything to be double?"",""What device could allow everything to be double?""]","false","","""All answer the same question""","jgualla1"
"495704","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23994","129","Mon Jun 06 14:28:30 UTC 2022","Mon Jun 06 14:28:59 UTC 2022","29","[[{""id"": ""g0.2"", ""content"": ""in front of him""}], [{""id"": ""g1.6"", ""content"": ""beer""}]]","[""Where are the man's hands in the photo?"", ""What is in the man's hands?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000463591.jpg""","""Where are the man's hands?""","463591009","[[{""id"":""g0.2"",""content"":""in front of him""}],[{""id"":""g1.6"",""content"":""beer""}]]","[""Where are the man's hands in the photo?"",""What are the man's hands around?""]","false","","""All answer the same question""","jgualla1"
"495705","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23995","129","Mon Jun 06 14:28:59 UTC 2022","Mon Jun 06 14:29:35 UTC 2022","36","[[{""id"": ""g0.1"", ""content"": ""on pole""}], [{""id"": ""g1.1"", ""content"": ""left and right""}], [{""id"": ""g2.1"", ""content"": ""street""}]]","[""What is the traffic light on?"", ""Where is the traffic light in photo direction?"", ""Where is the traffic light situated?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000026943.jpg""","""Where is the traffic light?""","26943004","[[{""id"":""g0.1"",""content"":""on pole""}],[{""id"":""g1.1"",""content"":""left and right""}],[{""id"":""g2.1"",""content"":""street""}]]","[""What is the traffic light on?"",""Where is the traffic light in the picture?"",""What is the traffic light above?""]","false","","""All answer the same question""","jgualla1"
"495706","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23996","129","Mon Jun 06 14:29:35 UTC 2022","Mon Jun 06 14:30:11 UTC 2022","36","[[{""id"": ""g0.5"", ""content"": ""sky""}], [{""id"": ""g1.0"", ""content"": ""plane""}]]","[""Besides the sun, what possibly is the other light source in this scene?"", ""Besides the sun, what is the other sky light source in this scene?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000238290.jpg""","""Besides the sun, what is the other light source in this scene?""","238290005","[[{""id"":""g0.5"",""content"":""sky""}],[{""id"":""g1.0"",""content"":""plane""}]]","[""Besides the sun, what could be the other light source in this scene?"",""Besides the sun, what could be the other sky light source in this scene?""]","false","","""All answer the same question""","jgualla1"
"495707","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23997","129","Mon Jun 06 14:30:11 UTC 2022","Mon Jun 06 14:30:55 UTC 2022","44","[[{""id"": ""g0.2"", ""content"": ""shopper""}], [{""id"": ""g1.2"", ""content"": ""depot 779""}]]","[""Who owns the  vehicle being towed?"", ""Who owns the vehicle doing the  towing ?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000468977.jpg""","""Who owns the towed vehicle?""","468977001","[[{""id"":""g1.2"",""content"":""depot 779""}]]","[""Who owns the vehicle doing the  towing ?""]","true","value","""delete""","jgualla1"
"495708","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23998","129","Mon Jun 06 14:30:56 UTC 2022","Mon Jun 06 14:31:35 UTC 2022","39","[[{""id"": ""g0.6"", ""content"": ""classical""}], [{""id"": ""g1.0"", ""content"": ""cathedral""}]]","[""What style are the buildings called?"", ""What style are the buildings used for?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000255418.jpg""","""What style are the buildings?""","255418000","[[{""id"":""g0.6"",""content"":""classical""}],[{""id"":""g1.0"",""content"":""cathedral""}]]","[""What architectural style are the buildings?"",""For what purpose is the building?""]","false","","""All answer the same question""","jgualla1"
"495709","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23999","129","Mon Jun 06 14:31:35 UTC 2022","Mon Jun 06 14:32:05 UTC 2022","30","[[{""id"": ""g0.4"", ""content"": ""sara""}], [{""id"": ""g1.0"", ""content"": ""red""}], [{""id"": ""g2.0"", ""content"": ""indian""}]]","[""What is the kind of dressing is she wearing caleed?"", ""What color of dressing is she wearing?"", ""What ethnic kind of dressing is she wearing?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000470014.jpg""","""What kind of dressing is she wearing?""","470014002","[[{""id"":""g0.4"",""content"":""sara""}],[{""id"":""g1.0"",""content"":""red""}],[{""id"":""g2.0"",""content"":""indian""}]]","[""What is the name of the kind of dress she is wearing?"",""What color of dressing is she wearing?"",""What is the ethnicity of the dress she is wearing?""]","false","","""All answer the same question""","jgualla1"
"495710","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24000","129","Mon Jun 06 14:32:05 UTC 2022","Mon Jun 06 14:32:25 UTC 2022","20","[[{""id"": ""g0.7"", ""content"": ""houseplant""}], [{""id"": ""g1.0"", ""content"": ""purple""}]]","[""What kind of plant is this called?"", ""What color plant is this?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000303367.jpg""","""What kind of plant is this?""","303367002","[[{""id"":""g0.7"",""content"":""houseplant""}],[{""id"":""g1.0"",""content"":""purple""}]]","[""What is this kind of plant called?"",""What color plant is this?""]","false","","""All answer the same question""","jgualla1"
"495711","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24001","129","Mon Jun 06 14:32:25 UTC 2022","Mon Jun 06 14:33:19 UTC 2022","54","[[{""id"": ""g0.5"", ""content"": ""grass""}], [{""id"": ""g1.2"", ""content"": ""dessert""}]]","[""What kind of field are they in vegetatively"", ""What kind of field are they in called?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000429361.jpg""","""What kind of field are they in?""","429361006","[[{""id"":""g0.5"",""content"":""grass""}],[{""id"":""g1.2"",""content"":""dessert""}]]","[""What plants make up the filed they are in?"",""What is the name of the kind of field they are in?""]","false","","""All answer the same question""","jgualla1"
"495712","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24002","129","Mon Jun 06 14:33:19 UTC 2022","Mon Jun 06 14:36:19 UTC 2022","180","[[{""id"": ""g0.3"", ""content"": ""burnley""}], [{""id"": ""g1.1"", ""content"": ""station 28""}], [{""id"": ""g2.1"", ""content"": ""bus""}]]","[""What station name is the train approaching?"", ""What station number is the train approaching?"", ""What type of station is the train approaching?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000202041.jpg""","""What station is the train approaching?""","202041007","[[{""id"":""g0.3"",""content"":""burnley""}],[{""id"":""g1.1"",""content"":""station 28""}],[{""id"":""g2.1"",""content"":""bus""}]]","[""What is the name of ?"",""What station number is the train approaching?"",""What type of station is the train approaching?""]","true","value","""delete/flag""","jgualla1"
