"HITId","HITTypeId","Title","CreationTime","MaxAssignments","AssignmentDurationInSeconds","AssignmentId","WorkerId","AcceptTime","SubmitTime","WorkTimeInSeconds","Input.answerGroups","Input.answerQuestions","Input.imgUrl","Input.questionStr","Answer.answer_groups","Answer.answer_questions","Answer.is_skip","Answer.skipCheck","Answer.skip_reason","Turkle.Username"
"476737","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22412","141","Sat Feb 26 21:03:16 UTC 2022","Sat Feb 26 21:03:39 UTC 2022","23","[[{""id"": ""g0.0"", ""content"": ""1900s""}, {""id"": ""g0.1"", ""content"": ""yes""}], [{""id"": ""g1.0"", ""content"": ""1800's""}, {""id"": ""g1.1"", ""content"": ""1900's""}], [{""id"": ""g2.0"", ""content"": ""1900s""}, {""id"": ""g2.1"", ""content"": ""no""}], [{""id"": ""g3.0"", ""content"": ""1800's""}]]","[""Is the Vintage bottle from the 1800's or 1900's?"", ""Is the Vintage bottle from the 1800's or 1900's?"", ""Is the Vintage bottle from the 1800's or 1900's?"", ""Is the Vintage bottle from the 1800's or 1900's?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000145087.jpg""","""Is the Vintage bottle from the 1800's or 1900's?""","[[{""id"":""g0.0"",""content"":""1900s""}],[{""id"":""g1.0"",""content"":""1800's""},{""id"":""g1.1"",""content"":""1900's""}],[{""id"":""g2.0"",""content"":""1900s""}],[{""id"":""g3.0"",""content"":""1800's""}]]","[""Is the Vintage bottle from the 1800's or 1900's?"",""Is the Vintage bottle from the 1800's or 1900's?"",""Is the Vintage bottle from the 1800's or 1900's?"",""Is the Vintage bottle from the 1800's or 1900's?""]","true","value","""All answer the same question""","ohussei3"
"476737","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22506","139","Wed Mar 02 19:23:51 UTC 2022","Wed Mar 02 19:24:08 UTC 2022","17","[[{""id"": ""g0.0"", ""content"": ""1900s""}, {""id"": ""g0.1"", ""content"": ""yes""}], [{""id"": ""g1.0"", ""content"": ""1800's""}, {""id"": ""g1.1"", ""content"": ""1900's""}], [{""id"": ""g2.0"", ""content"": ""1900s""}, {""id"": ""g2.1"", ""content"": ""no""}], [{""id"": ""g3.0"", ""content"": ""1800's""}]]","[""Is the Vintage bottle from the 1800's or 1900's?"", ""Is the Vintage bottle from the 1800's or 1900's?"", ""Is the Vintage bottle from the 1800's or 1900's?"", ""Is the Vintage bottle from the 1800's or 1900's?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000145087.jpg""","""Is the Vintage bottle from the 1800's or 1900's?""","[[{""id"":""g0.0"",""content"":""1900s""},{""id"":""g0.1"",""content"":""yes""}],[{""id"":""g1.0"",""content"":""1800's""},{""id"":""g1.1"",""content"":""1900's""}],[{""id"":""g2.0"",""content"":""1900s""},{""id"":""g2.1"",""content"":""no""}],[{""id"":""g3.0"",""content"":""1800's""}]]","[""Is the Vintage bottle from the 1800's or 1900's?"",""Is the Vintage bottle from the 1800's or 1900's?"",""Is the Vintage bottle from the 1800's or 1900's?"",""Is the Vintage bottle from the 1800's or 1900's?""]","true","value","""Ambiguous (need more information)""","rhuang29"
"476738","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22237","52","Thu Feb 24 15:09:01 UTC 2022","Thu Feb 24 15:09:12 UTC 2022","11","[[{""id"": ""g0.0"", ""content"": ""not hot sauce""}, {""id"": ""g0.1"", ""content"": ""no hot sauce""}], [{""id"": ""g1.0"", ""content"": ""beer""}], [{""id"": ""g2.0"", ""content"": ""texas pete""}], [{""id"": ""g3.0"", ""content"": ""none""}], [{""id"": ""g4.0"", ""content"": ""shiner""}, {""id"": ""g4.1"", ""content"": ""shiner bock""}]]","[""What type of hot sauce is this?"", ""What type of hot sauce is this?"", ""What type of hot sauce is this?"", ""What type of hot sauce is this?"", ""What type of hot sauce is this?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000200503.jpg""","""What type of hot sauce is this?""","[[{""id"":""g0.0"",""content"":""not hot sauce""},{""id"":""g0.1"",""content"":""no hot sauce""}],[{""id"":""g1.0"",""content"":""beer""}],[{""id"":""g2.0"",""content"":""texas pete""}],[{""id"":""g3.0"",""content"":""none""}],[{""id"":""g4.0"",""content"":""shiner""},{""id"":""g4.1"",""content"":""shiner bock""}]]","[""What type of hot sauce is this?"",""What type of hot sauce is this?"",""What type of hot sauce is this?"",""What type of hot sauce is this?"",""What type of hot sauce is this?""]","true","value","""All answer the same question""","esteng"
"476738","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22413","141","Sat Feb 26 21:03:39 UTC 2022","Sat Feb 26 21:05:36 UTC 2022","117","[[{""id"": ""g0.0"", ""content"": ""not hot sauce""}, {""id"": ""g0.1"", ""content"": ""no hot sauce""}], [{""id"": ""g1.0"", ""content"": ""beer""}], [{""id"": ""g2.0"", ""content"": ""texas pete""}], [{""id"": ""g3.0"", ""content"": ""none""}], [{""id"": ""g4.0"", ""content"": ""shiner""}, {""id"": ""g4.1"", ""content"": ""shiner bock""}]]","[""What type of hot sauce is this?"", ""What type of hot sauce is this?"", ""What type of hot sauce is this?"", ""What type of hot sauce is this?"", ""What type of hot sauce is this?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000200503.jpg""","""What type of hot sauce is this?""","[[{""id"":""g3.0"",""content"":""none""},{""id"":""g0.0"",""content"":""not hot sauce""},{""id"":""g0.1"",""content"":""no hot sauce""}],[{""id"":""g1.0"",""content"":""beer""}],[{""id"":""g4.0"",""content"":""shiner""},{""id"":""g4.1"",""content"":""shiner bock""}]]","[""Is there any hot sauce in this picture?"",""What is the bottle in the picture?"",""What brand is this?""]","false","","""All answer the same question""","ohussei3"
"476738","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22507","139","Wed Mar 02 19:24:08 UTC 2022","Wed Mar 02 19:24:56 UTC 2022","48","[[{""id"": ""g0.0"", ""content"": ""not hot sauce""}, {""id"": ""g0.1"", ""content"": ""no hot sauce""}], [{""id"": ""g1.0"", ""content"": ""beer""}], [{""id"": ""g2.0"", ""content"": ""texas pete""}], [{""id"": ""g3.0"", ""content"": ""none""}], [{""id"": ""g4.0"", ""content"": ""shiner""}, {""id"": ""g4.1"", ""content"": ""shiner bock""}]]","[""What type of hot sauce is this?"", ""What type of hot sauce is this?"", ""What type of hot sauce is this?"", ""What type of hot sauce is this?"", ""What type of hot sauce is this?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000200503.jpg""","""What type of hot sauce is this?""","[[{""id"":""g0.0"",""content"":""not hot sauce""},{""id"":""g0.1"",""content"":""no hot sauce""},{""id"":""g3.0"",""content"":""none""}],[{""id"":""g1.0"",""content"":""beer""}],[{""id"":""g4.0"",""content"":""shiner""},{""id"":""g4.1"",""content"":""shiner bock""}]]","[""Is this hot sauce?"",""What is this?"",""What brand of beer is this?""]","false","","""All answer the same question""","rhuang29"
"476739","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22238","52","Thu Feb 24 15:09:12 UTC 2022","Thu Feb 24 15:09:28 UTC 2022","16","[[{""id"": ""g0.0"", ""content"": ""macbook""}], [{""id"": ""g1.0"", ""content"": ""dell and macbook""}, {""id"": ""g1.1"", ""content"": ""laptop and desktop""}], [{""id"": ""g2.0"", ""content"": ""laptop,desktop""}, {""id"": ""g2.1"", ""content"": ""dell""}], [{""id"": ""g3.0"", ""content"": ""laptop, desktop""}, {""id"": ""g3.1"", ""content"": ""desktop""}], [{""id"": ""g4.0"", ""content"": ""laptop""}, {""id"": ""g4.1"", ""content"": ""dell""}]]","[""What kind of computer is in the image?"", ""What kind of computer is in the image?"", ""What kind of computer is in the image?"", ""What kind of computer is in the image?"", ""What kind of computer is in the image?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000250778.jpg""","""What kind of computer is in the image?""","[[{""id"":""g0.0"",""content"":""macbook""}],[{""id"":""g1.0"",""content"":""dell and macbook""},{""id"":""g1.1"",""content"":""laptop and desktop""}],[{""id"":""g2.0"",""content"":""laptop,desktop""},{""id"":""g2.1"",""content"":""dell""}],[{""id"":""g3.0"",""content"":""laptop, desktop""},{""id"":""g3.1"",""content"":""desktop""}],[{""id"":""g4.0"",""content"":""laptop""},{""id"":""g4.1"",""content"":""dell""}]]","[""What kind of computer is in the image?"",""What kind of computer is in the image?"",""What kind of computer is in the image?"",""What kind of computer is in the image?"",""What kind of computer is in the image?""]","true","value","""All answer the same question""","esteng"
"476739","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22414","141","Sat Feb 26 21:05:36 UTC 2022","Sat Feb 26 21:05:55 UTC 2022","19","[[{""id"": ""g0.0"", ""content"": ""macbook""}], [{""id"": ""g1.0"", ""content"": ""dell and macbook""}, {""id"": ""g1.1"", ""content"": ""laptop and desktop""}], [{""id"": ""g2.0"", ""content"": ""laptop,desktop""}, {""id"": ""g2.1"", ""content"": ""dell""}], [{""id"": ""g3.0"", ""content"": ""laptop, desktop""}, {""id"": ""g3.1"", ""content"": ""desktop""}], [{""id"": ""g4.0"", ""content"": ""laptop""}, {""id"": ""g4.1"", ""content"": ""dell""}]]","[""What kind of computer is in the image?"", ""What kind of computer is in the image?"", ""What kind of computer is in the image?"", ""What kind of computer is in the image?"", ""What kind of computer is in the image?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000250778.jpg""","""What kind of computer is in the image?""","[[{""id"":""g0.0"",""content"":""macbook""}],[{""id"":""g1.0"",""content"":""dell and macbook""},{""id"":""g1.1"",""content"":""laptop and desktop""}],[{""id"":""g2.0"",""content"":""laptop,desktop""},{""id"":""g2.1"",""content"":""dell""}],[{""id"":""g3.0"",""content"":""laptop, desktop""},{""id"":""g3.1"",""content"":""desktop""}],[{""id"":""g4.0"",""content"":""laptop""},{""id"":""g4.1"",""content"":""dell""}]]","[""What kind of computer is in the image?"",""What kind of computer is in the image?"",""What kind of computer is in the image?"",""What kind of computer is in the image?"",""What kind of computer is in the image?""]","true","value","""All answer the same question""","ohussei3"
"476739","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22508","139","Wed Mar 02 19:24:56 UTC 2022","Wed Mar 02 19:25:54 UTC 2022","58","[[{""id"": ""g0.0"", ""content"": ""macbook""}], [{""id"": ""g1.0"", ""content"": ""dell and macbook""}, {""id"": ""g1.1"", ""content"": ""laptop and desktop""}], [{""id"": ""g2.0"", ""content"": ""laptop,desktop""}, {""id"": ""g2.1"", ""content"": ""dell""}], [{""id"": ""g3.0"", ""content"": ""laptop, desktop""}, {""id"": ""g3.1"", ""content"": ""desktop""}], [{""id"": ""g4.0"", ""content"": ""laptop""}, {""id"": ""g4.1"", ""content"": ""dell""}]]","[""What kind of computer is in the image?"", ""What kind of computer is in the image?"", ""What kind of computer is in the image?"", ""What kind of computer is in the image?"", ""What kind of computer is in the image?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000250778.jpg""","""What kind of computer is in the image?""","[[{""id"":""g4.0"",""content"":""laptop""},{""id"":""g0.0"",""content"":""macbook""}],[{""id"":""g1.0"",""content"":""dell and macbook""},{""id"":""g3.0"",""content"":""laptop, desktop""},{""id"":""g2.0"",""content"":""laptop,desktop""},{""id"":""g1.1"",""content"":""laptop and desktop""}],[{""id"":""g4.1"",""content"":""dell""},{""id"":""g2.1"",""content"":""dell""},{""id"":""g3.1"",""content"":""desktop""}]]","[""What kind of computer is on the right of the image?"",""What kind of computers are in the image? "",""What kind of computer is on the left of the image?""]","false","","""All answer the same question""","rhuang29"
"476740","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22239","52","Thu Feb 24 15:09:28 UTC 2022","Thu Feb 24 15:09:36 UTC 2022","8","[[{""id"": ""g0.0"", ""content"": ""unplug toilet""}, {""id"": ""g0.1"", ""content"": ""unclogging""}], [{""id"": ""g1.0"", ""content"": ""unclogging""}, {""id"": ""g1.1"", ""content"": ""plunging""}], [{""id"": ""g2.0"", ""content"": ""removing clogs""}, {""id"": ""g2.1"", ""content"": ""unclog toilet""}], [{""id"": ""g3.0"", ""content"": ""clean""}, {""id"": ""g3.1"", ""content"": ""un-clog""}], [{""id"": ""g4.0"", ""content"": ""removing clogs""}]]","[""What is the plunger next to the toilet used for?"", ""What is the plunger next to the toilet used for?"", ""What is the plunger next to the toilet used for?"", ""What is the plunger next to the toilet used for?"", ""What is the plunger next to the toilet used for?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000039027.jpg""","""What is the plunger next to the toilet used for?""","[[{""id"":""g0.0"",""content"":""unplug toilet""},{""id"":""g0.1"",""content"":""unclogging""}],[{""id"":""g1.0"",""content"":""unclogging""},{""id"":""g1.1"",""content"":""plunging""}],[{""id"":""g2.0"",""content"":""removing clogs""},{""id"":""g2.1"",""content"":""unclog toilet""}],[{""id"":""g3.0"",""content"":""clean""},{""id"":""g3.1"",""content"":""un-clog""}],[{""id"":""g4.0"",""content"":""removing clogs""}]]","[""What is the plunger next to the toilet used for?"",""What is the plunger next to the toilet used for?"",""What is the plunger next to the toilet used for?"",""What is the plunger next to the toilet used for?"",""What is the plunger next to the toilet used for?""]","true","value","""All answer the same question""","esteng"
"476740","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22415","141","Sat Feb 26 21:05:55 UTC 2022","Sat Feb 26 21:06:03 UTC 2022","8","[[{""id"": ""g0.0"", ""content"": ""unplug toilet""}, {""id"": ""g0.1"", ""content"": ""unclogging""}], [{""id"": ""g1.0"", ""content"": ""unclogging""}, {""id"": ""g1.1"", ""content"": ""plunging""}], [{""id"": ""g2.0"", ""content"": ""removing clogs""}, {""id"": ""g2.1"", ""content"": ""unclog toilet""}], [{""id"": ""g3.0"", ""content"": ""clean""}, {""id"": ""g3.1"", ""content"": ""un-clog""}], [{""id"": ""g4.0"", ""content"": ""removing clogs""}]]","[""What is the plunger next to the toilet used for?"", ""What is the plunger next to the toilet used for?"", ""What is the plunger next to the toilet used for?"", ""What is the plunger next to the toilet used for?"", ""What is the plunger next to the toilet used for?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000039027.jpg""","""What is the plunger next to the toilet used for?""","[[{""id"":""g0.0"",""content"":""unplug toilet""},{""id"":""g0.1"",""content"":""unclogging""}],[{""id"":""g1.0"",""content"":""unclogging""},{""id"":""g1.1"",""content"":""plunging""}],[{""id"":""g2.0"",""content"":""removing clogs""},{""id"":""g2.1"",""content"":""unclog toilet""}],[{""id"":""g3.0"",""content"":""clean""},{""id"":""g3.1"",""content"":""un-clog""}],[{""id"":""g4.0"",""content"":""removing clogs""}]]","[""What is the plunger next to the toilet used for?"",""What is the plunger next to the toilet used for?"",""What is the plunger next to the toilet used for?"",""What is the plunger next to the toilet used for?"",""What is the plunger next to the toilet used for?""]","true","value","""All answer the same question""","ohussei3"
"476740","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22509","139","Wed Mar 02 19:25:54 UTC 2022","Wed Mar 02 19:26:00 UTC 2022","6","[[{""id"": ""g0.0"", ""content"": ""unplug toilet""}, {""id"": ""g0.1"", ""content"": ""unclogging""}], [{""id"": ""g1.0"", ""content"": ""unclogging""}, {""id"": ""g1.1"", ""content"": ""plunging""}], [{""id"": ""g2.0"", ""content"": ""removing clogs""}, {""id"": ""g2.1"", ""content"": ""unclog toilet""}], [{""id"": ""g3.0"", ""content"": ""clean""}, {""id"": ""g3.1"", ""content"": ""un-clog""}], [{""id"": ""g4.0"", ""content"": ""removing clogs""}]]","[""What is the plunger next to the toilet used for?"", ""What is the plunger next to the toilet used for?"", ""What is the plunger next to the toilet used for?"", ""What is the plunger next to the toilet used for?"", ""What is the plunger next to the toilet used for?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000039027.jpg""","""What is the plunger next to the toilet used for?""","[[{""id"":""g0.0"",""content"":""unplug toilet""},{""id"":""g0.1"",""content"":""unclogging""}],[{""id"":""g1.0"",""content"":""unclogging""},{""id"":""g1.1"",""content"":""plunging""}],[{""id"":""g2.0"",""content"":""removing clogs""},{""id"":""g2.1"",""content"":""unclog toilet""}],[{""id"":""g3.0"",""content"":""clean""},{""id"":""g3.1"",""content"":""un-clog""}],[{""id"":""g4.0"",""content"":""removing clogs""}]]","[""What is the plunger next to the toilet used for?"",""What is the plunger next to the toilet used for?"",""What is the plunger next to the toilet used for?"",""What is the plunger next to the toilet used for?"",""What is the plunger next to the toilet used for?""]","true","value","""All answer the same question""","rhuang29"
"476741","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22240","52","Thu Feb 24 15:09:36 UTC 2022","Thu Feb 24 15:09:46 UTC 2022","10","[[{""id"": ""g0.0"", ""content"": ""coffee""}], [{""id"": ""g1.0"", ""content"": ""homework""}], [{""id"": ""g2.0"", ""content"": ""lots of papers""}, {""id"": ""g2.1"", ""content"": ""papers""}], [{""id"": ""g3.0"", ""content"": ""disorganization""}], [{""id"": ""g4.0"", ""content"": ""electronic gadgets""}], [{""id"": ""g5.0"", ""content"": ""tidy""}], [{""id"": ""g6.0"", ""content"": ""computer""}], [{""id"": ""g7.0"", ""content"": ""0""}], [{""id"": ""g8.0"", ""content"": ""2 monitors""}]]","[""What is a clue that this is the desk of a student?"", ""What is a clue that this is the desk of a student?"", ""What is a clue that this is the desk of a student?"", ""What is a clue that this is the desk of a student?"", ""What is a clue that this is the desk of a student?"", ""What is a clue that this is the desk of a student?"", ""What is a clue that this is the desk of a student?"", ""What is a clue that this is the desk of a student?"", ""What is a clue that this is the desk of a student?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000441296.jpg""","""What is a clue that this is the desk of a student?""","[[{""id"":""g0.0"",""content"":""coffee""}],[{""id"":""g1.0"",""content"":""homework""}],[{""id"":""g2.0"",""content"":""lots of papers""},{""id"":""g2.1"",""content"":""papers""}],[{""id"":""g3.0"",""content"":""disorganization""}],[{""id"":""g4.0"",""content"":""electronic gadgets""}],[{""id"":""g5.0"",""content"":""tidy""}],[{""id"":""g6.0"",""content"":""computer""}],[{""id"":""g7.0"",""content"":""0""}],[{""id"":""g8.0"",""content"":""2 monitors""}]]","[""What is a clue that this is the desk of a student?"",""What is a clue that this is the desk of a student?"",""What is a clue that this is the desk of a student?"",""What is a clue that this is the desk of a student?"",""What is a clue that this is the desk of a student?"",""What is a clue that this is the desk of a student?"",""What is a clue that this is the desk of a student?"",""What is a clue that this is the desk of a student?"",""What is a clue that this is the desk of a student?""]","true","value","""All answer the same question""","esteng"
